ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10226480,HY413950,9/7/2015 12:10,019XX S MAY ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1235,12,25,31,08B,1169097,1891008,2015,2/10/2018 15:50,41.85644225,-87.65480532,"(41.856442245, -87.654805322)"
10226482,HY413915,9/7/2015 10:00,046XX S SPAULDING AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,821,8,14,58,08B,1155160,1873631,2015,9/17/2015 11:37,41.80904844,-87.70642704,"(41.809048441, -87.706427036)"
10226483,HY413909,9/6/2015 12:00,025XX E 72ND PL,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,334,3,7,43,5,1194300,1857328,2015,2/10/2018 15:50,41.76343883,-87.56340638,"(41.763438827, -87.563406381)"
10226484,HY413965,9/7/2015 13:00,033XX W HIRSCH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENCE,TRUE,FALSE,1422,14,26,23,18,1153803,1909110,2015,2/10/2018 15:50,41.90643393,-87.71046026,"(41.906433928, -87.710460263)"
10226485,HY413959,9/7/2015 12:55,073XX S WASHTENAW AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,835,8,18,66,08B,1159646,1855841,2015,2/10/2018 15:50,41.76013924,-87.69046101,"(41.760139244, -87.690461014)"
10226486,HY413884,9/6/2015 20:00,003XX E 45TH ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,215,2,3,38,6,1179330,1875259,2015,2/10/2018 15:50,41.81299779,-87.61772682,"(41.812997794, -87.617726819)"
10226488,HY413776,9/7/2015 10:20,052XX W HUTCHINSON ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,TRUE,FALSE,1624,16,38,15,26,1140616,1927754,2015,2/10/2018 15:50,41.95784752,-87.75844259,"(41.957847519, -87.758442592)"
10226489,HY413051,9/6/2015 17:30,074XX S ST LAWRENCE AVE,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,FALSE,TRUE,323,3,6,69,04B,1181522,1855873,2015,9/17/2015 11:37,41.75975046,-87.61028457,"(41.759750463, -87.610284566)"
10226490,HY413932,9/7/2015 12:00,086XX S SANGAMON ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,613,6,21,71,6,1171487,1847617,2015,2/10/2018 15:50,41.73732048,-87.64730387,"(41.737320481, -87.647303866)"
10226491,HY413976,9/6/2015 22:53,071XX S VINCENNES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,731,7,6,69,14,1176533,1857448,2015,2/10/2018 15:50,41.76418606,-87.62852179,"(41.764186058, -87.62852179)"
10226492,HY413804,9/6/2015 0:00,080XX S ELLIS AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,631,6,8,44,6,1184291,1851876,2015,9/17/2015 11:37,41.74871798,-87.60026114,"(41.748717977, -87.600261137)"
10226493,HY413832,9/7/2015 10:30,076XX S LOWE AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,621,6,17,71,5,1173290,1854255,2015,2/10/2018 15:50,41.75549638,-87.64050239,"(41.755496379, -87.640502387)"
10226494,HY413838,9/7/2015 10:55,005XX W WINNECONNA PKWY,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,621,6,17,69,3,1174187,1852706,2015,2/10/2018 15:50,41.75122586,-87.63726105,"(41.751225862, -87.637261046)"
10226495,HY413964,5/12/2015 8:00,023XX W CORTEZ ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,1212,12,32,24,11,1160669,1906931,2015,2/10/2018 15:50,41.900315,-87.68529919,"(41.900315, -87.685299191)"
10226496,HY413973,9/7/2015 12:35,003XX N LARAMIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1532,15,28,25,18,1141649,1901749,2015,2/10/2018 15:50,41.88646797,-87.75528933,"(41.886467974, -87.755289326)"
10226497,HY413806,9/6/2015 20:00,038XX N BERNARD ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1732,17,35,16,7,1152714,1925285,2015,2/10/2018 15:50,41.95084108,-87.71403145,"(41.950841084, -87.714031447)"
10226498,HY413927,9/7/2015 12:37,011XX N SPRINGFIELD AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,SIDEWALK,TRUE,FALSE,1112,11,27,23,26,1150174,1907405,2015,2/10/2018 15:50,41.90182678,-87.72383559,"(41.901826776, -87.72383559)"
10226499,HY414009,9/7/2015 13:25,003XX S CICERO AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,1533,15,24,25,26,1144438,1898165,2015,2/10/2018 15:50,41.87658104,-87.74513751,"(41.876581037, -87.745137513)"
10226501,HY413796,9/6/2015 11:30,080XX S EVANS AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,631,6,6,44,7,1182619,1851930,2015,2/10/2018 15:50,41.74890509,-87.60638622,"(41.748905086, -87.606386216)"
10226502,HY414025,9/6/2015 15:39,042XX N KEDZIE AVE,890,THEFT,FROM BUILDING,GROCERY FOOD STORE,FALSE,FALSE,1724,17,33,16,6,1154293,1928022,2015,2/10/2018 15:50,41.95832014,-87.70815371,"(41.958320138, -87.708153714)"
10226503,HY413991,9/7/2015 12:00,025XX W 47TH ST,870,THEFT,POCKET-PICKING,OTHER,FALSE,FALSE,922,9,12,58,6,1160317,1873429,2015,2/10/2018 15:50,41.80838934,-87.68751762,"(41.808389342, -87.687517615)"
10226504,HY413813,9/6/2015 22:30,060XX S HARPER AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,314,3,5,42,7,1187483,1865093,2015,2/10/2018 15:50,41.78491136,-87.58814505,"(41.784911361, -87.588145051)"
10226506,HY413941,9/7/2015 12:15,041XX W CULLERTON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,1012,10,24,29,18,1149114,1890100,2015,2/10/2018 15:50,41.8543605,-87.72817732,"(41.854360496, -87.728177317)"
10226507,HY414032,9/6/2015 10:00,059XX W CHICAGO AVE,890,THEFT,FROM BUILDING,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,1511,15,29,25,6,1136783,1904732,2015,2/10/2018 15:50,41.89474227,-87.77308723,"(41.894742268, -87.773087231)"
10226510,HY414038,9/7/2015 13:55,023XX N MERRIMAC AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2512,25,29,19,14,1134359,1914805,2015,2/10/2018 15:50,41.92242693,-87.78175216,"(41.922426926, -87.781752161)"
10226511,HY413795,9/7/2015 10:00,015XX W AINSLIE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2032,20,46,3,7,1165060,1933040,2015,9/17/2015 11:37,41.97186736,-87.66842713,"(41.971867357, -87.66842713)"
10226512,HY413739,9/6/2015 20:30,041XX N CLARENDON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1915,19,46,3,7,1170177,1927635,2015,2/10/2018 15:50,41.95692536,-87.64976984,"(41.956925358, -87.649769837)"
10226513,HY413960,9/5/2015 12:00,061XX S KEDZIE AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,823,8,15,66,6,1156102,1863920,2015,2/10/2018 15:50,41.78238119,-87.70323301,"(41.78238119, -87.703233008)"
10226514,HY413929,9/7/2015 12:00,066XX S PULASKI RD,915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,FALSE,FALSE,833,8,13,65,7,1150842,1860360,2015,2/10/2018 15:50,41.77271614,-87.72261057,"(41.772716138, -87.722610571)"
10226515,HY413951,9/7/2015 11:00,037XX N ELSTON AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1732,17,35,16,6,1152927,1924854,2015,2/10/2018 15:50,41.94965416,-87.71325993,"(41.949654163, -87.71325993)"
10226516,HY414014,9/7/2015 13:30,029XX W WASHINGTON BLVD,460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1222,12,2,27,08B,1156759,1900541,2015,2/10/2018 15:50,41.8828604,-87.6998341,"(41.8828604, -87.699834096)"
10226517,HY414043,9/7/2015 13:30,018XX N WELLS ST,890,THEFT,FROM BUILDING,SMALL RETAIL STORE,FALSE,FALSE,1814,18,43,7,6,1174365,1912399,2015,2/10/2018 15:50,41.91502455,-87.63483005,"(41.915024546, -87.634830051)"
10226518,HY414023,9/6/2015 15:00,006XX E 51ST ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,223,2,4,38,08A,1181204,1871330,2015,2/10/2018 15:50,41.80217327,-87.61097413,"(41.802173267, -87.610974131)"
10226519,HY414037,9/6/2015 21:00,036XX S RHODES AVE,820,THEFT,$500 AND UNDER,ANIMAL HOSPITAL,FALSE,FALSE,212,2,4,35,6,1180179,1881011,2015,2/10/2018 15:50,41.82876229,-87.61443616,"(41.828762287, -87.614436164)"
10226520,HY414018,9/7/2015 10:00,068XX S DR MARTIN LUTHER KING JR DR,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,322,3,20,69,5,1180100,1859674,2015,2/10/2018 15:50,41.77021349,-87.61537986,"(41.770213487, -87.615379862)"
10226521,HY413979,8/3/2015 11:00,017XX W 79TH ST,915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",OTHER,FALSE,FALSE,611,6,21,71,7,1166195,1852312,2015,2/10/2018 15:50,41.75031837,-87.66655899,"(41.750318365, -87.666558992)"
10226522,HY405894,9/1/2015 11:55,0000X W TERMINAL ST,810,THEFT,OVER $500,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,FALSE,FALSE,1653,16,41,76,6,1101811,1934419,2015,2/10/2018 15:50,41.97676298,-87.90098372,"(41.976762981, -87.900983721)"
10226523,HY414004,9/7/2015 13:00,033XX W GLADYS AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1134,11,28,27,18,1154013,1898095,2015,2/10/2018 15:50,41.87620351,-87.7099828,"(41.876203505, -87.709982798)"
10226524,HY414019,9/7/2015 12:00,012XX N DEARBORN ST,870,THEFT,POCKET-PICKING,SMALL RETAIL STORE,FALSE,FALSE,1824,18,42,8,6,1175711,1908536,2015,2/10/2018 15:50,41.90439412,-87.63000143,"(41.904394115, -87.630001432)"
10226525,HY414036,9/7/2015 13:50,008XX N PARKSIDE AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1511,15,29,25,18,1138534,1905140,2015,2/10/2018 15:50,41.89583032,-87.7666463,"(41.895830316, -87.7666463)"
10226526,HY414001,9/6/2015 12:00,065XX S ST LAWRENCE AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,TRUE,TRUE,321,3,20,42,04B,1181357,1861839,2015,2/10/2018 15:50,41.77612557,-87.61070558,"(41.776125573, -87.61070558)"
10226527,HY407868,9/2/2015 19:26,051XX S DR MARTIN LUTHER KING JR DR,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,233,2,4,40,08B,1179796,1871080,2015,2/10/2018 15:50,41.8015196,-87.61614545,"(41.8015196, -87.616145447)"
10226528,HY413917,9/7/2015 12:20,005XX S HOMAN AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1134,11,24,27,08B,1153792,1897463,2015,2/10/2018 15:50,41.87447363,-87.71081107,"(41.874473632, -87.710811069)"
10226530,HY414045,9/6/2015 5:00,032XX W CERMAK RD,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,FALSE,FALSE,1022,10,24,30,04B,1155283,1889197,2015,2/10/2018 15:50,41.85176102,-87.70555867,"(41.851761023, -87.705558672)"
10226531,HY413866,7/1/2015 7:00,096XX S YALE AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,511,5,21,49,6,1176312,1841107,2015,2/10/2018 15:50,41.71934928,-87.62982145,"(41.719349283, -87.629821445)"
10226532,HY413916,9/7/2015 12:15,110XX S EBERHART AVE,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,513,5,9,49,08B,1181508,1831878,2015,2/10/2018 15:50,41.69390561,-87.61107375,"(41.693905612, -87.611073751)"
11642710,JC209088,3/31/2019 1:00,015XX N WELLS ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1821,18,27,8,6,,,2019,4/7/2019 16:05,,,
10226533,HY414039,9/7/2015 13:45,016XX W FARWELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,2431,24,49,1,14,1164079,1945686,2015,9/17/2015 11:37,42.0065892,-87.67167514,"(42.0065892, -87.671675138)"
10226534,HY413989,9/7/2015 13:00,019XX S CHRISTIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,FALSE,TRUE,1024,10,24,29,14,1154341,1890217,2015,2/10/2018 15:50,41.85457887,-87.70898885,"(41.854578867, -87.708988854)"
10226535,HY413948,5/7/2015 12:00,120XX S EMERALD AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,523,5,34,53,26,1173478,1824983,2015,2/10/2018 15:50,41.67516565,-87.64067642,"(41.675165651, -87.640676424)"
10226537,HY414041,9/7/2015 13:50,033XX W DOUGLAS BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,1021,10,24,29,14,1154115,1893253,2015,2/10/2018 15:50,41.8629145,-87.70973744,"(41.862914501, -87.709737438)"
10226538,HY414015,9/7/2015 0:30,028XX S PULASKI RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1031,10,22,30,08B,1150173,1884797,2015,2/10/2018 15:50,41.83978785,-87.72442833,"(41.839787847, -87.724428331)"
10226541,HY413966,9/7/2015 12:00,051XX W BARRY AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,2521,25,30,19,26,1141649,1920127,2015,2/10/2018 15:50,41.93689924,-87.75483413,"(41.936899239, -87.754834131)"
10226542,HY414051,9/7/2015 12:00,082XX S LOOMIS BLVD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,613,6,21,71,26,1168433,1850057,2015,2/10/2018 15:50,41.74408245,-87.65842275,"(41.744082447, -87.658422747)"
10226544,HY413846,9/7/2015 10:56,014XX N SEDGWICK ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1821,18,27,8,08B,1173383,1909982,2015,2/10/2018 15:50,41.90841407,-87.6385097,"(41.908414071, -87.638509704)"
10226545,HY414017,9/7/2015 13:20,054XX W CHICAGO AVE,560,ASSAULT,SIMPLE,GROCERY FOOD STORE,FALSE,FALSE,1524,15,37,25,08A,1140010,1904805,2015,2/10/2018 15:50,41.89488416,-87.7612334,"(41.894884155, -87.761233398)"
10226546,HY413828,9/7/2015 0:01,014XX N LINDER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,2532,25,37,25,26,1139412,1909060,2015,2/10/2018 15:50,41.90657131,-87.76332589,"(41.906571306, -87.763325887)"
10226547,HY414050,9/7/2015 14:10,110XX S EBERHART AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,513,5,9,49,14,1181508,1831878,2015,2/10/2018 15:50,41.69390561,-87.61107375,"(41.693905612, -87.611073751)"
10226549,HY414016,9/7/2015 13:25,111XX S EDBROOKE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,531,5,9,49,08B,1179180,1831154,2015,2/10/2018 15:50,41.69197211,-87.61961904,"(41.691972105, -87.619619039)"
10226550,HY413990,9/7/2015 12:30,016XX W 35TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,912,9,11,59,14,1165823,1881523,2015,2/10/2018 15:50,41.83048485,-87.66709266,"(41.83048485, -87.667092656)"
10226551,HY413779,9/3/2015 16:00,026XX N NARRAGANSETT AVE,860,THEFT,RETAIL THEFT,OTHER,FALSE,FALSE,2512,25,36,19,6,1133297,1916857,2015,2/10/2018 15:50,41.92807654,-87.78560619,"(41.928076536, -87.785606186)"
10226552,HY413747,9/7/2015 9:02,024XX S SACRAMENTO AVE,454,BATTERY,AGG PO HANDS NO/MIN INJURY,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,1033,10,12,30,08B,1156744,1887733,2015,2/10/2018 15:50,41.84771421,-87.70023602,"(41.847714208, -87.700236017)"
10226553,HY414065,9/7/2015 10:00,033XX W LAWRENCE AVE,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1713,17,39,14,6,1153323,1931697,2015,2/10/2018 15:50,41.96842394,-87.71162178,"(41.968423937, -87.711621779)"
10226554,HY414066,9/7/2015 13:35,033XX W LAWRENCE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1713,17,39,14,11,1153323,1931697,2015,2/10/2018 15:50,41.96842394,-87.71162178,"(41.968423937, -87.711621779)"
10226555,HY414049,9/7/2015 14:00,001XX N LAPORTE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1532,15,28,25,18,1143350,1900754,2015,2/10/2018 15:50,41.88370596,-87.74906763,"(41.883705962, -87.749067634)"
10226556,HY413865,9/7/2015 11:47,020XX E 71ST ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,331,3,5,43,04B,1191022,1858323,2015,2/10/2018 15:50,41.76624907,-87.57538856,"(41.766249073, -87.575388558)"
10226557,HY414063,9/7/2015 14:15,051XX W HURON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),PARK PROPERTY,TRUE,FALSE,1532,15,28,25,18,1141812,1904132,2015,9/17/2015 11:37,41.8930042,-87.75463172,"(41.8930042, -87.754631723)"
10226558,HY414035,9/7/2015 13:35,052XX N SHERIDAN RD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2023,20,48,77,6,1168697,1934885,2015,9/17/2015 11:37,41.97685185,-87.65499969,"(41.976851852, -87.654999693)"
10226560,HY414029,9/7/2015 13:42,024XX W 63RD ST,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,825,8,15,66,08B,1161027,1862810,2015,2/10/2018 15:50,41.77923474,-87.68520713,"(41.779234743, -87.685207125)"
10226561,HY414044,9/7/2015 0:30,009XX N DEARBORN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,TRUE,1832,18,42,8,08B,1175772,1906572,2015,2/10/2018 15:50,41.89900343,-87.62983653,"(41.899003431, -87.629836526)"
10226562,HY414072,9/7/2015 3:00,062XX N MC CORMICK RD,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,BAR OR TAVERN,FALSE,FALSE,1711,17,50,13,3,1152773,1941448,2015,2/10/2018 15:50,41.99519216,-87.71338461,"(41.995192162, -87.713384607)"
10226563,HY413563,9/7/2015 3:00,062XX S EVANS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,FALSE,313,3,20,42,08B,1182293,1863838,2015,2/10/2018 15:50,41.78158938,-87.60721243,"(41.781589382, -87.607212431)"
10226564,HY413877,9/7/2015 0:01,048XX S DAMEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,931,9,20,61,14,1163841,1872481,2015,2/10/2018 15:50,41.80571452,-87.67461901,"(41.805714523, -87.674619009)"
10226565,HY414069,9/7/2015 13:00,073XX S PHILLIPS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,334,3,7,43,14,1193918,1856837,2015,2/10/2018 15:50,41.76210086,-87.56482254,"(41.76210086, -87.564822538)"
10226566,HY413138,9/6/2015 19:40,071XX S UNIVERSITY AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,DRIVEWAY - RESIDENTIAL,FALSE,TRUE,324,3,5,69,08B,1185116,1857942,2015,2/10/2018 15:50,41.76534435,-87.59704784,"(41.765344346, -87.597047835)"
10226568,HY414070,9/7/2015 14:30,004XX S LOTUS AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1522,15,29,25,18,1139957,1897368,2015,2/10/2018 15:50,41.87447705,-87.76161003,"(41.874477054, -87.761610029)"
10226569,HY414013,9/7/2015 12:48,021XX W ADAMS ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1225,12,2,28,18,1162185,1899060,2015,2/10/2018 15:50,41.87868477,-87.67995101,"(41.878684768, -87.679951005)"
10226570,HY413266,9/6/2015 19:35,026XX N HALSTED ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1935,19,43,7,08B,1170490,1917716,2015,2/10/2018 15:50,41.92970038,-87.64891033,"(41.929700376, -87.648910326)"
10226571,HY412905,9/6/2015 15:30,027XX N CLARK ST,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1935,19,43,7,6,1171721,1918380,2015,2/10/2018 15:50,41.93149537,-87.64436717,"(41.931495367, -87.644367168)"
10226573,HY414056,9/7/2015 13:58,061XX N HOYNE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2413,24,40,2,18,1161223,1940400,2015,2/10/2018 15:50,41.99214434,-87.68233063,"(41.992144338, -87.682330633)"
10226574,HY414053,9/7/2015 13:37,0000X E 100TH PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,511,5,9,49,18,1178519,1838354,2015,2/10/2018 15:50,41.71174491,-87.62182126,"(41.711744912, -87.621821258)"
10226575,HY413938,9/7/2015 12:38,043XX W 26TH ST,460,BATTERY,SIMPLE,ALLEY,TRUE,FALSE,1031,10,22,30,08B,1147879,1886366,2015,2/10/2018 15:50,41.84413771,-87.73280616,"(41.844137711, -87.732806156)"
10226576,HY414094,9/7/2015 14:35,065XX S UNION AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,723,7,20,68,18,1172636,1861411,2015,2/10/2018 15:50,41.77514774,-87.64268856,"(41.775147738, -87.642688558)"
10226579,HY414090,9/4/2015 0:00,054XX S SHORE DR,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,234,2,5,41,6,1189423,1869265,2015,2/10/2018 15:50,41.79631327,-87.58089843,"(41.79631327, -87.580898427)"
11223707,JB141873,2/5/2018 0:00,061XX N KENMORE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,FALSE,2433,24,48,77,26,,,2018,2/12/2018 15:49,,,
10226580,HY414033,9/7/2015 0:01,028XX N RIDGEWAY AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,FALSE,2523,25,30,21,11,1150897,1918707,2015,2/10/2018 15:50,41.93282637,-87.72088344,"(41.932826366, -87.720883435)"
10226581,HY414081,9/4/2015 16:00,008XX N STATE ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1833,18,42,8,5,1176212,1906169,2015,2/10/2018 15:50,41.89788767,-87.62823261,"(41.897887668, -87.628232605)"
10226582,HY414089,9/7/2015 14:31,092XX S HALSTED ST,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,2223,22,21,73,26,1172604,1843472,2015,9/17/2015 11:37,41.72592152,-87.64333325,"(41.725921524, -87.643333245)"
10226583,HY413923,9/7/2015 12:32,003XX E BENTON PL,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,114,1,42,32,6,1178860,1901675,2015,2/10/2018 15:50,41.88549579,-87.61864438,"(41.885495793, -87.618644375)"
10226584,HY414078,9/7/2015 14:14,041XX W WILCOX ST,2024,NARCOTICS,POSS: HEROIN(WHITE),VACANT LOT/LAND,TRUE,FALSE,1115,11,28,26,18,1148848,1899015,2015,2/10/2018 15:50,41.87882946,-87.72892327,"(41.87882946, -87.728923272)"
10226585,HY413152,9/6/2015 19:57,002XX S STATE ST,460,BATTERY,SIMPLE,CHA APARTMENT,FALSE,TRUE,113,1,42,32,08B,1176417,1899156,2015,2/10/2018 15:50,41.878639,-87.62769149,"(41.878638996, -87.627691486)"
10226586,HY414107,9/3/2015 15:20,0000X E 8TH ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,123,1,2,32,6,1176533,1896669,2015,9/10/2015 11:43,41.8718119,-87.62734067,"(41.871811902, -87.627340674)"
10226587,HY414140,9/7/2015 9:00,092XX S WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,FALSE,FALSE,634,6,6,49,14,1178338,1843635,2015,2/10/2018 15:50,41.72624077,-87.6223244,"(41.726240772, -87.622324398)"
10226589,HY414132,9/6/2015 20:00,015XX W RANDOLPH ST,810,THEFT,OVER $500,PARK PROPERTY,FALSE,FALSE,1224,12,27,28,6,1166342,1901369,2015,2/10/2018 15:50,41.88493299,-87.66462131,"(41.884932988, -87.664621314)"
11227940,JB148122,1/1/2016 11:00,108XX S CALUMET AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,513,5,9,49,11,,,2016,2/12/2018 15:49,,,
10226591,HY413985,9/7/2015 12:00,014XX E 66TH PL,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,321,3,5,42,08B,1186995,1861191,2015,2/10/2018 15:50,41.77421554,-87.5900579,"(41.774215543, -87.590057899)"
10226592,HY414131,8/16/2015 10:00,072XX N HAMILTON AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,FALSE,2411,24,49,2,26,1160444,1947899,2015,2/10/2018 15:50,42.01273804,-87.68498717,"(42.012738042, -87.684987165)"
10226593,HY413834,9/5/2015 2:00,042XX S RACINE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,924,9,11,61,14,1169056,1876646,2015,2/10/2018 15:50,41.81703246,-87.65537189,"(41.817032456, -87.655371892)"
10226594,HY413792,8/30/2015 19:30,037XX S VINCENNES AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,212,2,4,36,08A,1180921,1880434,2015,2/10/2018 15:50,41.82716189,-87.61173163,"(41.827161886, -87.611731628)"
